Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2013","2013","1000 US$","70638","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2014","2014","1000 US$","90243","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2015","2015","1000 US$","45763","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2016","2016","1000 US$","42512","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2017","2017","1000 US$","45878","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2018","2018","1000 US$","49788","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2019","2019","1000 US$","46114","A","Official figure"
"TCL","Crops and livestock products","440","Lithuania","5922","Export Value","02211","Raw milk of cattle","2020","2020","1000 US$","47385","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2000","2000","tonnes","94012","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2001","2001","tonnes","75075","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2002","2002","tonnes","92504","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2003","2003","tonnes","96844","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2004","2004","tonnes","71286","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2005","2005","tonnes","58392","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2006","2006","tonnes","52516","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2007","2007","tonnes","123303","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2008","2008","tonnes","139674","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2009","2009","tonnes","106127","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2010","2010","tonnes","143674","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2011","2011","tonnes","139969","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2012","2012","tonnes","141027","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2013","2013","tonnes","157188","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2014","2014","tonnes","172664","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2015","2015","tonnes","221644","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2016","2016","tonnes","239852","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2017","2017","tonnes","242096","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2018","2018","tonnes","247223","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2019","2019","tonnes","251429","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5910","Export Quantity","02211","Raw milk of cattle","2020","2020","tonnes","266546","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2000","2000","1000 US$","32869","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2001","2001","1000 US$","30672","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2002","2002","1000 US$","28969","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2003","2003","1000 US$","39430","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2004","2004","1000 US$","50690","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2005","2005","1000 US$","45633","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2006","2006","1000 US$","46096","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2007","2007","1000 US$","67728","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2008","2008","1000 US$","82778","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2009","2009","1000 US$","66779","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2010","2010","1000 US$","61520","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2011","2011","1000 US$","70625","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2012","2012","1000 US$","59393","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2013","2013","1000 US$","81271","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2014","2014","1000 US$","89601","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2015","2015","1000 US$","75936","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2016","2016","1000 US$","77071","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2017","2017","1000 US$","102107","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2018","2018","1000 US$","103168","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2019","2019","1000 US$","99933","A","Official figure"
"TCL","Crops and livestock products","442","Luxembourg","5922","Export Value","02211","Raw milk of cattle","2020","2020","1000 US$","109231","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1961","1961","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1962","1962","tonnes","4","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1963","1963","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1964","1964","tonnes","2","T","Unofficial figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1965","1965","tonnes","19","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1966","1966","tonnes","12","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1967","1967","tonnes","11","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1968","1968","tonnes","13","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1969","1969","tonnes","3","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1970","1970","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1971","1971","tonnes","2","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1972","1972","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1975","1975","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1976","1976","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1977","1977","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1978","1978","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1979","1979","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1980","1980","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","470","Malta","5910","Export Quantity","02211","Raw milk of cattle","1981","1981","tonnes","2","A","Official figure"
